path	historicalReview	checkpointAssessment	assessmentCommit	assessmentBlob	corroborationStatus	corroborationReadLevel	corroborationReadCommit	corroborationReadBlob	corroborationMaterialRole	corroborationReader	corroborationEvidence	corroborationScope	corroborationLimitations
build.gradle.kts	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	SCOPED_225_POLICY_CALLER_REVIEW_NOT_FULL_DOMAIN_REVERIFICATION	46ed124ded59f6cbdcccbec3df1140b994efad69	ed4047466a10486b92a37b157db557664d85b06b	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	ed4047466a10486b92a37b157db557664d85b06b	CURRENT_REPOSITORY_CONTENT	/root/coverage_inspection/build_config_static	corroboration-build.tsv:22	Complete plugin floors/locking, test service, ABI wiring, SBOM transform, signing and archive rules; static inspection only; no build/test execution	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. No builds, tests, repository-script or workflow execution; per-path limits also appear in scope/callers and corroboration-build-config.md
buildSrc/src/main/java/dev/p2pkit/build/GenerateBuildInfoTask.java	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	2046418d06851d8de02e247047eac719e673a756	CURRENT_REPOSITORY_CONTENT	/root/coverage_inspection/build_config_static	corroboration-build.tsv:23	Complete cacheable commit/time/dirty inputs, deterministic rendering and write-if-changed output; static inspection only; no build/test execution	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. No builds, tests, repository-script or workflow execution; per-path limits also appear in scope/callers and corroboration-build-config.md
buildSrc/src/main/java/dev/p2pkit/build/GenerateWireGoldensTask.java	ADDED_DURING_ISSUE_133_DRAFT	SCOPED_133_COMPLETE_DRAFT_AND_CORRECTION_INDEPENDENTLY_APPROVED_FULL_MUTATION_GENERATOR_PUBLICATION_CONSUMER_GATES_PASS_EXTERNAL_INTEROP_NOT_STARTED	71276169a7d0da6ecb8f01eb330d942b419fbc6c	d15e6efe84e13932400e65982c26d0dd729093f5	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	d15e6efe84e13932400e65982c26d0dd729093f5	CURRENT_REPOSITORY_CONTENT	/root/coverage_inspection/build_config_static	corroboration-build.tsv:24	Complete test-only direct hex transcription, filenames, nonempty/even/lowercase checks, stable chunking and output; static inspection only; no build/test execution	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. No builds, tests, repository-script or workflow execution; per-path limits also appear in scope/callers and corroboration-build-config.md
buildSrc/src/main/java/dev/p2pkit/build/GitCommitTimeValueSource.java	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	7b228194c64c85f7f73506ab4d2ac75eb5cec161	CURRENT_REPOSITORY_CONTENT	/root/coverage_inspection/build_config_static	corroboration-build.tsv:25	Complete Git commit-time lookup, ISO parsing/UTC normalization and unknown fallback; static inspection only; no build/test execution	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. No builds, tests, repository-script or workflow execution; per-path limits also appear in scope/callers and corroboration-build-config.md
buildSrc/src/main/java/dev/p2pkit/build/GitCommitValueSource.java	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	f266b024df33975a3f63dd7a9e61083788ca371b	CURRENT_REPOSITORY_CONTENT	/root/coverage_inspection/build_config_static	corroboration-build.tsv:26	Complete Git rev-parse lookup, lowercase40-64hex admission and unknown fallback; static inspection only; no build/test execution	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. No builds, tests, repository-script or workflow execution; per-path limits also appear in scope/callers and corroboration-build-config.md
buildSrc/src/main/java/dev/p2pkit/build/GitDirtyValueSource.java	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	c13f8badb7110f99d373604008d641c5b10a2e3e	CURRENT_REPOSITORY_CONTENT	/root/coverage_inspection/build_config_static	corroboration-build.tsv:27	Complete path-scoped tracked/untracked porcelain query, failure-as-dirty behavior; static inspection only; no build/test execution	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. No builds, tests, repository-script or workflow execution; per-path limits also appear in scope/callers and corroboration-build-config.md
buildSrc/src/main/java/dev/p2pkit/build/GitProcess.java	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	61f40b13b9d59c248a34613077c97bdacf6d02cf	CURRENT_REPOSITORY_CONTENT	/root/coverage_inspection/build_config_static	corroboration-build.tsv:28	Complete direct argv ProcessBuilder, merged pipe reads and interruption/failure fallbacks; static inspection only; no build/test execution	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. No builds, tests, repository-script or workflow execution; per-path limits also appear in scope/callers and corroboration-build-config.md
buildSrc/src/main/java/dev/p2pkit/build/P2pPomMetadata.java	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	51db00099d0356ce44743e66e801e2e736cc2986	CURRENT_REPOSITORY_CONTENT	/root/coverage_inspection/build_config_static	corroboration-build.tsv:29	Complete stable repository/developer/organization/license/SCM metadata; static inspection only; no build/test execution	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. No builds, tests, repository-script or workflow execution; per-path limits also appear in scope/callers and corroboration-build-config.md
buildSrc/src/main/java/dev/p2pkit/build/ProvenanceFiles.java	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	48b1bd86df4735f33890007b792c71ecce443f5a	CURRENT_REPOSITORY_CONTENT	/root/coverage_inspection/build_config_static	corroboration-build.tsv:30	Complete normalized/sorted path-and-content SHA256 stream and UTF8 write-if-changed; static inspection only; no build/test execution	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. No builds, tests, repository-script or workflow execution; per-path limits also appear in scope/callers and corroboration-build-config.md
buildSrc/src/main/java/dev/p2pkit/build/PublicConstantAbi.java	ADDED_DURING_ISSUE_187_REMEDIATION	SCOPED_187_COMPILED_CONSTANT_GUARD_INTEGRATED_PUBLICATION_CONSUMER_STATIC_INDEPENDENT_REVIEW	bf3932eece77a404fcf525b91d9e81141aa43b0c	a121688635b9c74143e67adb77b5645029aa1bfd	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	a121688635b9c74143e67adb77b5645029aa1bfd	CURRENT_REPOSITORY_CONTENT	/root/coverage_inspection/build_config_static	corroboration-build.tsv:31	Complete baseline-owner/signature parsing, actual class selection, nonloading javap parse and retained-public checks; static inspection only; no build/test execution	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. No builds, tests, repository-script or workflow execution; per-path limits also appear in scope/callers and corroboration-build-config.md
buildSrc/src/main/java/dev/p2pkit/build/VerifyBuildInfoTask.java	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	7772d39e4fa667b84f8f1db4fee1aa4a4674b894	CURRENT_REPOSITORY_CONTENT	/root/coverage_inspection/build_config_static	corroboration-build.tsv:32	Complete strict commit/Instant and exact generated-render comparison; static inspection only; no build/test execution	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. No builds, tests, repository-script or workflow execution; per-path limits also appear in scope/callers and corroboration-build-config.md
buildSrc/src/main/java/dev/p2pkit/build/VerifyPublicConstantAbiTask.java	ADDED_DURING_ISSUE_187_REMEDIATION	SCOPED_187_COMPILED_CONSTANT_GUARD_INTEGRATED_PUBLICATION_CONSUMER_STATIC_INDEPENDENT_REVIEW	bf3932eece77a404fcf525b91d9e81141aa43b0c	d7f124f15f43a9eb1205683160e30f25e6196d23	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	d7f124f15f43a9eb1205683160e30f25e6196d23	CURRENT_REPOSITORY_CONTENT	/root/coverage_inspection/build_config_static	corroboration-build.tsv:33	Complete Gradle input declarations/default exceptions and helper adaptation; static inspection only; no build/test execution	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. No builds, tests, repository-script or workflow execution; per-path limits also appear in scope/callers and corroboration-build-config.md
buildSrc/src/main/java/dev/p2pkit/build/VerifyXcframeworkProvenanceTask.java	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	d8c3d98a56cf086c8ff48f5763c1014d28e7394e	CURRENT_REPOSITORY_CONTENT	/root/coverage_inspection/build_config_static	corroboration-build.tsv:34	Complete commit/state/input/artifact hash comparison and binary/header cardinality checks; static inspection only; no build/test execution	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. No builds, tests, repository-script or workflow execution; per-path limits also appear in scope/callers and corroboration-build-config.md
buildSrc/src/main/java/dev/p2pkit/build/WriteXcframeworkProvenanceTask.java	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	0a229f3df102d18d63c6cc7f1b3789334066409a	CURRENT_REPOSITORY_CONTENT	/root/coverage_inspection/build_config_static	corroboration-build.tsv:35	Complete cacheable input/output declarations, source/binary/artifact checks and four sidecars; static inspection only; no build/test execution	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. No builds, tests, repository-script or workflow execution; per-path limits also appear in scope/callers and corroboration-build-config.md
buildscript-gradle.lockfile	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	4d767753df11a473217455b6984823a2147075fd	CURRENT_REPOSITORY_CONTENT	/root/coverage_inspection/build_config_static	corroboration-build.tsv:36	Complete 177 classpath coordinate/config rows parsed and matched to verification component inventory; static inspection only; no build/test execution	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. No builds, tests, repository-script or workflow execution; per-path limits also appear in scope/callers and corroboration-build-config.md
docs/README.md	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	ISSUE214_SCOPED_POLICY_DOCUMENTATION_FINAL_REVIEW_STATIC_VERIFIED_350_SEPARATE_PENDING	68170b99a2e73d6697fb025a181cd29d0d451f53	90e8751d810e0d982e19448b15d988d2fe580fff	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	90e8751d810e0d982e19448b15d988d2fe580fff	CURRENT_REPOSITORY_CONTENT	SEE_SEALED_PROVIDER	corroboration-docs.tsv:12	#212 #213 #219	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Complete baseline document read; external/historical results not re-executed; not repair approval.
docs/architecture/overview.md	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	2bc04c5eb9ea0a7df486a81ddfc5e878231d1c60	CURRENT_REPOSITORY_CONTENT	SEE_SEALED_PROVIDER	corroboration-docs.tsv:13	#215 context	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Complete baseline document read; external/historical results not re-executed; not repair approval.
docs/architecture/specification.md	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	SCOPED_190_CONSUMER_LANGUAGE_DOCS_BYTECODE_ABI_STATIC_INDEPENDENT_REVIEW	d9b900171bcfcbad0f63f7216f7a951c81fb55be	bc987f4b2f97e5cdf34f6bcc96bff8c15af72372	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	bc987f4b2f97e5cdf34f6bcc96bff8c15af72372	CURRENT_REPOSITORY_CONTENT	SEE_SEALED_PROVIDER	corroboration-docs.tsv:14	#212 #219; new secure-profile catalog draft context	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Complete baseline document read; external/historical results not re-executed; not repair approval.
docs/archive/README.md	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	549d0d01e94ff7edc753b7c2308f4fb88031e774	ARCHIVE_METADATA	/root/core_protocol_fixture_corroboration	corroboration-docs.tsv:15; archive-legacy-read-records.json:supportingReadsNotAdditionalOwnership	#212 #301 #303; Historical/current-obligation reconciliation only; not reapproval of underlying source, gates or referenced evidence.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. Archive policy/index only; archive payloads not comprehensively reread; protected historical bytes unchanged.; Supporting current/historical obligation reconciliation only; no new execution or additional owned-path credit.
docs/archive/branch-cleanup-2026-08.md	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	0423e96e15c894c26a7d45a5dfb2a012e0c1ba8e	0246dac4e0e040ec261e493b2062666cd953e188	HISTORICAL_ARCHIVE_PAYLOAD	/root/core_protocol_fixture_corroboration	corroboration-archive-legacy.tsv:2	Dated2026-08-08/09 branch-consolidation deletion record with exact tips/ancestry and preserving merges/tags. Historical authorization/execution only, not permission for new deletes. #21 stash exception retained; remote branch claims are checkpoint-specific, not current origin state.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. Full archived text inspected; all execution/status/cause claims are historical. Not fresh runtime evidence, current implementation verification, independent repair approval, physical validation or interoperability. Historical local numbered labels are not automatically GitHub IDs.
docs/archive/evidence/v0.3/README.md	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	f57a748b265956be9a74d95cd1dd087caa2730c1	ARCHIVE_METADATA	SEE_SEALED_PROVIDER	corroboration-docs.tsv:16	#212 #301 #303	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. Archive policy/index only; archive payloads not comprehensively reread; protected historical bytes unchanged.
docs/archive/evidence/v0.3/dns-sd-browse.log	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	0423e96e15c894c26a7d45a5dfb2a012e0c1ba8e	908a1b17e6bfe73349f7094a6a44f85ce61cd9a7	HISTORICAL_ARCHIVE_PAYLOAD	/root/core_protocol_fixture_corroboration	corroboration-archive-legacy.tsv:3	Nine-line May17 historical dns-sd text transcript: legacy _p2pkit._tcp service Add/Remove observations across interfaces. Finite old evidence, no current secure-v2 _p2pkit2._tcp proof, no independent interop or physical matrix pass inferred.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Historical material: preserve outcomes, not a current run. Full archived text inspected; all execution/status/cause claims are historical. Not fresh runtime evidence, current implementation verification, independent repair approval, physical validation or interoperability. Historical local numbered labels are not automatically GitHub IDs.
